Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method
Home,342,1,,Not Returned,29,Male,City32,Gift Card,Standard
Home,418.21,3,Changed mind,Returned,57,Male,City59,Debit Card,Standard
Books,11.19,3,,Not Returned,62,Female,City22,Debit Card,Standard
Electronics,116.09,3,,Not Returned,56,Female,City30,Credit Card,Express
Clothing,21.37,1,,Not Returned,70,Female,City94,Credit Card,Express
Electronics,430.27,1,,Not Returned,42,Female,City53,Gift Card,Next-Day
Toys,154.26,3,,Not Returned,42,Female,City99,Debit Card,Next-Day
Books,307.3,3,Not as described,Returned,38,Female,City48,PayPal,Standard
Electronics,144.77,4,Changed mind,Returned,52,Female,City59,Credit Card,Standard
Clothing,266.92,4,Defective,Returned,70,Male,City90,PayPal,Next-Day
Toys,150.44,3,,Not Returned,27,Male,City65,Debit Card,Standard
Electronics,88.23,4,Wrong item,Returned,24,Male,City99,PayPal,Express
Clothing,368.12,4,Defective,Returned,55,Male,City39,Credit Card,Express
Clothing,61.6,2,,Not Returned,28,Female,City100,Gift Card,Standard
Electronics,155.87,5,Not as described,Returned,44,Female,City56,Credit Card,Next-Day
Clothing,343.29,2,Not as described,Returned,60,Female,City28,Debit Card,Next-Day
Clothing,61.4,5,Wrong item,Returned,44,Male,City45,Debit Card,Express
Books,324.03,5,,Not Returned,23,Male,City60,Gift Card,Express
Clothing,496.66,2,Changed mind,Returned,66,Female,City27,Gift Card,Express
Books,354.5,5,,Not Returned,20,Male,City97,Debit Card,Standard
Clothing,495.51,3,,Not Returned,63,Male,City3,Gift Card,Next-Day
Toys,14.96,1,Wrong item,Returned,26,Male,City10,Credit Card,Express
Home,61.99,4,,Not Returned,32,Female,City22,Debit Card,Standard
Books,395.19,4,Wrong item,Returned,37,Male,City28,Gift Card,Express
Books,70.19,5,,Not Returned,58,Male,City17,Credit Card,Express
Clothing,303.23,2,,Not Returned,34,Female,City58,Gift Card,Next-Day
Home,156.2,5,,Not Returned,68,Male,City97,PayPal,Express
Clothing,485.23,1,,Not Returned,18,Female,City9,Gift Card,Next-Day
Books,175.71,4,Changed mind,Returned,20,Male,City22,Gift Card,Next-Day
Toys,396.02,5,,Not Returned,20,Female,City46,Debit Card,Express
Toys,470.35,4,Not as described,Returned,34,Male,City18,Gift Card,Express
Home,467.18,3,,Not Returned,24,Male,City73,Gift Card,Express
Books,215.51,4,Wrong item,Returned,30,Female,City30,Gift Card,Standard
Electronics,372.58,1,,Not Returned,60,Female,City72,Gift Card,Next-Day
Home,448.12,1,Wrong item,Returned,43,Female,City12,Credit Card,Express
Books,309.82,2,Not as described,Returned,52,Male,City75,Credit Card,Standard
Toys,396.5,4,Changed mind,Returned,59,Male,City38,PayPal,Next-Day
Home,350.82,3,,Not Returned,42,Female,City75,PayPal,Standard
Clothing,27.86,4,,Not Returned,54,Female,City2,Debit Card,Next-Day
Toys,359.28,5,Not as described,Returned,40,Female,City76,Debit Card,Next-Day
Books,485.36,1,,Not Returned,28,Female,City7,Gift Card,Express
Clothing,125.16,1,Changed mind,Returned,48,Female,City51,Credit Card,Next-Day
Toys,209.77,1,,Not Returned,46,Female,City70,Credit Card,Next-Day
Books,60.22,4,,Not Returned,24,Male,City1,Credit Card,Express
Clothing,344.46,4,Wrong item,Returned,28,Male,City92,Debit Card,Next-Day
Electronics,426.54,4,Wrong item,Returned,35,Male,City44,Debit Card,Standard
Clothing,152.27,5,Changed mind,Returned,64,Female,City55,Debit Card,Next-Day
Toys,277.13,1,Defective,Returned,34,Female,City20,Credit Card,Standard
Books,325.55,1,,Not Returned,57,Male,City83,PayPal,Standard
Electronics,308.52,2,,Not Returned,27,Male,City25,Gift Card,Express
Electronics,91.07,1,Not as described,Returned,36,Male,City17,Gift Card,Next-Day
Books,49.08,3,Not as described,Returned,53,Female,City97,PayPal,Next-Day
Toys,277.88,3,Changed mind,Returned,54,Male,City70,Credit Card,Express
Toys,193.57,1,,Not Returned,46,Male,City100,Gift Card,Standard
Electronics,94.82,3,Defective,Returned,30,Male,City80,Debit Card,Express
Clothing,35.84,2,,Not Returned,47,Female,City92,Credit Card,Standard
Toys,441.41,1,,Not Returned,38,Female,City31,Credit Card,Next-Day
Toys,457.37,4,Defective,Returned,66,Male,City49,Debit Card,Express
Books,343.29,4,,Not Returned,20,Male,City45,Credit Card,Express
Home,139.37,2,,Not Returned,45,Female,City32,Gift Card,Express
Clothing,163.75,2,Changed mind,Returned,42,Female,City43,Credit Card,Standard
Toys,230.67,5,Defective,Returned,57,Male,City79,Credit Card,Standard
Toys,247.96,1,,Not Returned,33,Female,City26,Gift Card,Express
Home,252.51,3,,Not Returned,69,Male,City50,PayPal,Next-Day
Toys,315.41,5,,Not Returned,30,Female,City8,Gift Card,Next-Day
Electronics,280.56,3,,Not Returned,30,Female,City57,PayPal,Express
Home,249.16,2,,Not Returned,25,Female,City22,PayPal,Next-Day
Electronics,222.06,5,,Not Returned,48,Female,City75,Debit Card,Standard
Clothing,21.43,2,,Not Returned,61,Female,City43,Credit Card,Standard
Clothing,143.58,4,Wrong item,Returned,32,Female,City68,Gift Card,Standard
Clothing,183.07,1,,Not Returned,36,Male,City96,Gift Card,Next-Day
Books,77.81,3,Defective,Returned,40,Male,City43,Gift Card,Next-Day
Electronics,272.81,1,,Not Returned,60,Male,City63,Debit Card,Next-Day
Home,198.78,2,,Not Returned,57,Male,City24,Credit Card,Standard
Books,393.38,3,Wrong item,Returned,57,Female,City58,Gift Card,Next-Day
Books,499.03,5,,Not Returned,39,Male,City9,PayPal,Express
Home,470.91,5,,Not Returned,19,Male,City94,Debit Card,Express
Electronics,58.57,1,Not as described,Returned,19,Male,City62,Gift Card,Standard
Books,207.43,4,Defective,Returned,43,Male,City67,Gift Card,Standard
Electronics,169.09,4,,Not Returned,36,Female,City56,Gift Card,Standard
Electronics,105.83,5,Wrong item,Returned,57,Male,City47,Debit Card,Standard
Clothing,289.4,2,Not as described,Returned,54,Female,City3,PayPal,Express
Electronics,159.83,5,,Not Returned,65,Male,City28,Credit Card,Next-Day
Electronics,214.23,3,,Not Returned,62,Female,City45,Credit Card,Next-Day
Clothing,325.77,5,Not as described,Returned,36,Male,City36,Debit Card,Next-Day
Home,225.47,2,Defective,Returned,40,Male,City20,Gift Card,Next-Day
Toys,85.43,4,,Not Returned,44,Male,City66,PayPal,Express
Toys,451.05,4,,Not Returned,52,Male,City56,Gift Card,Express
Toys,105.95,1,Defective,Returned,46,Female,City86,Debit Card,Express
Books,472.5,3,,Not Returned,42,Female,City23,Gift Card,Express
Toys,407.77,2,Wrong item,Returned,62,Male,City61,Gift Card,Express
Electronics,50,3,,Not Returned,30,Female,City25,Gift Card,Next-Day
Toys,436.73,3,,Not Returned,49,Female,City40,Credit Card,Next-Day
Clothing,201.65,3,Changed mind,Returned,44,Female,City24,Credit Card,Standard
Books,458.79,4,Wrong item,Returned,28,Male,City85,Debit Card,Standard
Books,319.63,1,,Not Returned,41,Male,City88,Debit Card,Standard
Toys,28.62,3,Not as described,Returned,53,Male,City11,Gift Card,Express
Electronics,263.12,2,Wrong item,Returned,34,Female,City40,Gift Card,Express
Home,67.66,5,,Not Returned,24,Male,City76,Gift Card,Next-Day
Home,286.21,4,,Not Returned,59,Female,City31,Credit Card,Express
Toys,36.74,2,Not as described,Returned,39,Female,City80,Debit Card,Standard
Books,346.7,4,Wrong item,Returned,70,Male,City79,Gift Card,Express
Home,25.7,5,,Not Returned,62,Female,City31,Debit Card,Standard
Books,161.68,2,,Not Returned,61,Male,City57,PayPal,Standard
Toys,407.8,1,,Not Returned,67,Male,City85,Gift Card,Standard
Toys,268.4,2,Wrong item,Returned,24,Female,City99,Gift Card,Standard
Clothing,54.28,5,,Not Returned,66,Male,City1,Debit Card,Next-Day
Books,346.66,1,,Not Returned,24,Male,City4,Credit Card,Next-Day
Electronics,459.72,3,,Not Returned,69,Male,City15,PayPal,Express
Clothing,453.56,1,,Not Returned,25,Male,City26,Gift Card,Next-Day
Home,355.56,2,,Not Returned,65,Female,City83,Debit Card,Next-Day
Books,356.03,3,,Not Returned,46,Female,City97,PayPal,Standard
Electronics,167.26,5,,Not Returned,62,Male,City18,Gift Card,Standard
Clothing,463.53,5,Defective,Returned,54,Female,City4,Gift Card,Express
Clothing,129.29,5,,Not Returned,49,Female,City51,Gift Card,Standard
Toys,256.26,4,,Not Returned,37,Male,City17,Gift Card,Standard
Home,280.12,4,Defective,Returned,26,Male,City84,Gift Card,Next-Day
Toys,200.96,1,,Not Returned,52,Female,City79,PayPal,Express
Home,491.78,2,,Not Returned,64,Male,City96,PayPal,Express
Clothing,288.83,3,Wrong item,Returned,62,Male,City74,Gift Card,Next-Day
Clothing,80.18,3,,Not Returned,47,Female,City42,Credit Card,Standard
Toys,367.61,4,,Not Returned,61,Female,City28,Debit Card,Express
Books,240.93,3,,Not Returned,48,Female,City36,Debit Card,Next-Day
Clothing,469.55,1,,Not Returned,23,Female,City97,PayPal,Next-Day
Books,420.29,3,Not as described,Returned,50,Male,City36,Credit Card,Express
Toys,221.54,2,Changed mind,Returned,27,Female,City15,Credit Card,Next-Day
Clothing,9.23,4,Wrong item,Returned,28,Male,City63,Gift Card,Standard
Clothing,139.33,2,Not as described,Returned,38,Female,City5,Credit Card,Express
Books,102.12,3,Wrong item,Returned,41,Female,City9,PayPal,Next-Day
Books,371,5,,Not Returned,68,Male,City95,PayPal,Standard
Electronics,211.94,5,,Not Returned,64,Female,City57,Debit Card,Express
Toys,32.83,5,,Not Returned,63,Male,City40,PayPal,Standard
Electronics,229.5,1,,Not Returned,18,Male,City91,Gift Card,Express
Electronics,171.71,5,,Not Returned,59,Female,City79,Credit Card,Standard
Home,262.81,5,Defective,Returned,64,Female,City65,Credit Card,Standard
Home,242.26,5,Not as described,Returned,43,Male,City24,Gift Card,Standard
Electronics,382.72,4,,Not Returned,38,Male,City54,Debit Card,Next-Day
Toys,254.37,3,Defective,Returned,45,Male,City51,Credit Card,Next-Day
Clothing,276.14,5,Wrong item,Returned,57,Male,City64,Credit Card,Next-Day
Electronics,291.54,4,,Not Returned,45,Male,City62,Gift Card,Standard
Home,361.72,4,Defective,Returned,67,Female,City24,Credit Card,Standard
Home,347.86,5,,Not Returned,56,Male,City73,Debit Card,Standard
Books,42.22,1,Wrong item,Returned,29,Female,City23,PayPal,Express
Toys,226.33,1,,Not Returned,68,Female,City84,Gift Card,Next-Day
Toys,194.67,2,,Not Returned,41,Female,City14,PayPal,Standard
Books,198.68,4,Not as described,Returned,25,Female,City46,Gift Card,Express
Home,116.34,3,Defective,Returned,57,Female,City60,PayPal,Express
Books,89.05,4,,Not Returned,24,Male,City63,Gift Card,Express
Clothing,404.96,5,,Not Returned,70,Male,City97,Credit Card,Next-Day
Electronics,38.57,3,Wrong item,Returned,38,Male,City81,Credit Card,Next-Day
Clothing,388.29,4,Not as described,Returned,62,Male,City38,Credit Card,Next-Day
Clothing,468.66,3,,Not Returned,66,Male,City53,Debit Card,Next-Day
Electronics,18.45,3,,Not Returned,42,Male,City49,PayPal,Standard
Books,87.65,2,,Not Returned,68,Male,City65,Gift Card,Express
Books,98.02,4,,Not Returned,28,Female,City86,Debit Card,Standard
Toys,202.25,1,Wrong item,Returned,21,Male,City44,Gift Card,Next-Day
Toys,316.19,1,Changed mind,Returned,54,Female,City44,PayPal,Standard
Home,455.93,4,,Not Returned,36,Female,City37,Credit Card,Standard
Clothing,379.83,2,,Not Returned,32,Female,City30,Credit Card,Standard
Home,5.64,2,,Not Returned,48,Female,City58,Credit Card,Express
Books,234.4,1,,Not Returned,28,Male,City77,PayPal,Standard
Home,272.94,2,Defective,Returned,52,Female,City19,Credit Card,Standard
Clothing,63.88,5,,Not Returned,32,Female,City12,PayPal,Express
Toys,251.27,3,,Not Returned,36,Male,City82,Debit Card,Standard
Toys,343.66,3,Defective,Returned,37,Female,City70,Gift Card,Next-Day
Electronics,448.46,3,Wrong item,Returned,32,Female,City47,Gift Card,Next-Day
Home,353.13,2,,Not Returned,18,Female,City8,Gift Card,Standard
Clothing,103.67,2,Wrong item,Returned,20,Male,City69,Credit Card,Express
Home,26.01,5,Defective,Returned,57,Male,City97,Debit Card,Next-Day
Clothing,33.63,2,Defective,Returned,51,Female,City15,Gift Card,Express
Clothing,473.28,4,Wrong item,Returned,27,Male,City90,Gift Card,Standard
Toys,283.69,3,Changed mind,Returned,44,Male,City2,Gift Card,Standard
Clothing,181.6,3,Not as described,Returned,69,Male,City31,Debit Card,Express
Electronics,284.36,5,,Not Returned,22,Male,City15,Gift Card,Express
Home,120.62,3,,Not Returned,45,Female,City76,Credit Card,Standard
Clothing,38.52,2,,Not Returned,23,Male,City18,Debit Card,Next-Day
Toys,429.48,4,Changed mind,Returned,29,Male,City54,Credit Card,Express
Books,361.48,3,Defective,Returned,42,Male,City51,Debit Card,Next-Day
Books,432.45,1,Wrong item,Returned,58,Female,City82,Gift Card,Express
Clothing,437.92,1,,Not Returned,32,Female,City64,PayPal,Standard
Home,369.63,3,Defective,Returned,66,Male,City66,Gift Card,Next-Day
Electronics,252.79,5,Defective,Returned,54,Female,City24,Gift Card,Next-Day
Toys,330.76,1,,Not Returned,33,Female,City52,Credit Card,Next-Day
Clothing,183.38,3,Wrong item,Returned,59,Female,City52,Gift Card,Next-Day
Home,451.14,5,,Not Returned,22,Female,City90,PayPal,Next-Day
Toys,245.29,2,Defective,Returned,35,Male,City42,Gift Card,Next-Day
Books,63.79,3,Wrong item,Returned,39,Female,City44,Debit Card,Standard
Clothing,435.87,2,,Not Returned,24,Male,City94,Credit Card,Express
Clothing,25.21,2,Changed mind,Returned,38,Male,City30,PayPal,Next-Day
Clothing,85.11,5,,Not Returned,21,Male,City34,Gift Card,Standard
Electronics,101.91,2,,Not Returned,56,Male,City47,Credit Card,Standard
Clothing,492.27,5,Not as described,Returned,33,Male,City64,Gift Card,Express
Books,446.59,2,Defective,Returned,55,Female,City41,Gift Card,Next-Day
Home,283.15,2,Defective,Returned,36,Female,City43,PayPal,Standard
Clothing,277.55,2,,Not Returned,21,Female,City92,PayPal,Next-Day
Toys,117.73,4,Defective,Returned,57,Male,City61,Debit Card,Next-Day
Home,418.62,5,,Not Returned,30,Female,City37,Debit Card,Next-Day
Electronics,174.11,3,Wrong item,Returned,54,Male,City38,PayPal,Next-Day
Toys,270.7,4,,Not Returned,66,Male,City58,Debit Card,Standard
Electronics,353.45,4,,Not Returned,51,Male,City16,Debit Card,Express
Clothing,331.58,5,,Not Returned,43,Male,City85,Debit Card,Next-Day
Clothing,412.65,1,Defective,Returned,28,Male,City40,Gift Card,Express
Toys,283.15,3,,Not Returned,50,Male,City58,PayPal,Express
Clothing,445.37,3,Wrong item,Returned,32,Female,City64,Gift Card,Standard
Toys,318.15,1,,Not Returned,45,Male,City86,Gift Card,Next-Day
Toys,112.94,2,Not as described,Returned,52,Male,City40,Debit Card,Standard
Home,405.64,2,,Not Returned,68,Female,City65,PayPal,Express
Electronics,149.81,4,,Not Returned,41,Male,City21,PayPal,Express
Electronics,50.4,2,,Not Returned,22,Female,City2,PayPal,Standard
Clothing,253.99,5,,Not Returned,55,Male,City60,Debit Card,Express
Electronics,378.83,2,,Not Returned,64,Female,City82,Gift Card,Next-Day
Books,15.72,2,Changed mind,Returned,21,Female,City29,Gift Card,Next-Day
Books,335.76,4,Changed mind,Returned,35,Male,City15,Credit Card,Express
Clothing,201.51,3,Wrong item,Returned,23,Female,City44,Credit Card,Standard
Home,8.75,5,,Not Returned,67,Male,City15,Credit Card,Next-Day
Books,236.48,3,Changed mind,Returned,36,Male,City56,Debit Card,Standard
Home,211.24,3,,Not Returned,60,Male,City29,Debit Card,Standard
Electronics,360.46,2,Wrong item,Returned,34,Male,City26,PayPal,Next-Day
Books,427.41,4,,Not Returned,21,Male,City27,PayPal,Next-Day
Electronics,426.07,5,,Not Returned,19,Female,City74,Gift Card,Express
Toys,442.74,4,Changed mind,Returned,39,Male,City76,Gift Card,Express
Electronics,6.37,4,Defective,Returned,59,Male,City79,Gift Card,Next-Day
Clothing,51.51,4,Defective,Returned,44,Female,City2,PayPal,Standard
Clothing,57.85,4,Changed mind,Returned,56,Male,City62,Debit Card,Standard
Home,365.88,5,,Not Returned,19,Male,City44,Credit Card,Standard
Books,226.64,5,,Not Returned,48,Female,City47,Debit Card,Express
Electronics,252.89,1,,Not Returned,58,Male,City8,Credit Card,Express
Books,228.9,2,Not as described,Returned,37,Female,City50,Gift Card,Express
Electronics,76.24,2,Defective,Returned,23,Female,City72,Gift Card,Standard
Toys,493.54,4,,Not Returned,47,Female,City100,Gift Card,Next-Day
Home,36.91,5,,Not Returned,25,Male,City100,Debit Card,Standard
Clothing,254.09,5,,Not Returned,41,Female,City45,Credit Card,Express
Clothing,230.29,2,Defective,Returned,44,Male,City36,Credit Card,Standard
Clothing,287.7,2,,Not Returned,50,Male,City43,Debit Card,Next-Day
Toys,247.02,2,,Not Returned,66,Male,City70,Gift Card,Express
Electronics,100.8,3,,Not Returned,67,Male,City1,PayPal,Next-Day
Books,73.64,2,,Not Returned,66,Male,City31,Credit Card,Next-Day
Books,91.71,3,,Not Returned,55,Male,City82,Credit Card,Express
Books,167.79,3,Changed mind,Returned,47,Male,City42,Gift Card,Next-Day
Books,253.1,4,Defective,Returned,68,Female,City88,PayPal,Standard
Home,333.83,1,,Not Returned,70,Male,City77,Debit Card,Standard
Toys,41.91,2,,Not Returned,43,Female,City9,Gift Card,Express
Clothing,355.47,2,,Not Returned,65,Female,City60,Credit Card,Express
Toys,458.49,5,Wrong item,Returned,46,Male,City31,Gift Card,Express
Toys,118.45,2,Not as described,Returned,52,Female,City38,Debit Card,Next-Day
Electronics,55.93,2,Changed mind,Returned,65,Male,City21,Debit Card,Express
Books,39.02,4,,Not Returned,33,Female,City65,PayPal,Express
Clothing,73.53,3,Wrong item,Returned,38,Female,City91,Debit Card,Next-Day
Electronics,255.03,5,,Not Returned,21,Female,City29,Credit Card,Next-Day
Toys,266.23,3,,Not Returned,45,Female,City13,Gift Card,Express
Electronics,46.13,4,Wrong item,Returned,34,Male,City37,Debit Card,Express
Electronics,396.7,3,Changed mind,Returned,68,Female,City19,Debit Card,Standard
Electronics,125.67,3,,Not Returned,54,Female,City33,Credit Card,Express
Home,380.32,3,Defective,Returned,61,Female,City86,Credit Card,Express
Books,7.18,1,Wrong item,Returned,55,Female,City26,Debit Card,Express
Home,56.41,1,,Not Returned,67,Female,City10,Gift Card,Standard
Clothing,217.29,5,Not as described,Returned,30,Female,City52,Debit Card,Next-Day
Books,172.97,4,,Not Returned,50,Male,City30,PayPal,Next-Day
Home,41.9,4,,Not Returned,30,Male,City20,PayPal,Express
Clothing,242.73,4,Not as described,Returned,63,Male,City12,Debit Card,Standard
Toys,470.94,4,,Not Returned,57,Female,City79,Gift Card,Express
Home,215.03,3,Wrong item,Returned,54,Male,City95,Debit Card,Express
Books,221.53,4,,Not Returned,41,Male,City30,Debit Card,Express
